formula,Tc
C0.74W0.26Si1,3.300
Cu0.78Zn0.22Ir2S4,3.300
Cu0.75Zn0.25Ir2S4,3.300
Y1Pt0.5Ge1.5,3.300
Lu5Rh4Si10,3.300
B3Re7,3.300
Cr0.1V0.9,3.300
Cr1Ru3,3.300
Cs0.1Li0.05W1O2.85F0.15,3.300
Ta0.96W0.04,3.300
La0.95Pr0.05Pb3,3.300
Te1,3.300
Ca4Rh6Pb19,3.300
Th0.2Zr0.8,3.300
Nb1S1.06,3.300
Ge3Mo5,3.300
Ca4Rh6Pb19,3.300
Y2Pd1Ge2.5Si0.5,3.300
Cs1Os2O6,3.300
La1Pt1Si1,3.300
La1Fe1P1O1,3.300
Y0.9Fe0.1B6,3.300
Ru7B3,3.300
Co0.215Zr0.785,3.300
Lu2Ir3Si5,3.300
Sn0.8In0.2Te0.95Se0.05,3.300
B3Ru7,3.300
Nb1Os1Si1,3.300
Au1Be1,3.300
Pb1.8Bi0.2Pd1,3.300
Pb1.4Bi0.6Pd1,3.300
Cd0.02In0.98,3.295
Ni0.329Zr0.671,3.290
Ni0.02V0.98,3.290
Sb0.02V0.98,3.290
Au0.24La0.76,3.280
Hg3Zr1,3.280
La0.91Lu0.09,3.280
Co0.017V0.983,3.280
Hg3Zr1,3.280
Ba1Ni2As1.846P0.154,3.280
Cd0.03In0.97,3.276
Nb0.25Bi2Se3,3.275
Al2La1,3.273
In0.1Tl0.9,3.270
Hg4K1,3.270
La0.97Nd0.03Pt1Si1,3.270
Ba1Ni2As1.816P0.184,3.270
Nb0.2Bi2Se3,3.270
Nb0.3Bi2Se3,3.270
Cs1Os2O6,3.260
Cu0.651Sn0.349,3.260
C1Ta2,3.260
H0.08Ta0.92,3.260
Pd0.07Ti0.93,3.260
La0.6Sm0.4Bi1S2F0.5O0.5,3.260
Eu3Bi2S2Se2F4,3.260
Cd0.04In0.96,3.260
Ce0.6Nd0.4Bi1S2F0.7O0.3,3.256
Mo0.1Ti0.9,3.250
Y2Br0.5Cl1.5C2,3.250
Ta0.07Zr0.93,3.250
Al2La1,3.250
Cs1Os2O6,3.250
La1Pd0.8Sb2,3.250
La0.6Sm0.4Bi1S2F0.5O0.5,3.250
Ce0.6Nd0.4F0.7Bi1S2O0.7,3.250
Pb1.16Ti2Se5.16,3.250
Cr3Ru1,3.250
Nd0.01La0.99Ni1C2,3.250
La1Ni1C2,3.250
Se1Sn1,3.250
Pd2Y0.98Gd0.02Sn1,3.240
Dy0.75Tb0.25Ni2B2C1,3.240
Ca1Al0.2Ga0.8Si1,3.240
Al2La1,3.240
Sr1Pd1.93Pt0.07Ge2,3.240
La1Ni0.9Cu0.1C2,3.240
Ba1Ni2As1.792P0.208,3.240
Al0.32La0.68,3.230
La0.98Gd0.02Ru2,3.230
La1Al2,3.230
La1Pt0.9Ni0.1Si1,3.230
Sr1Pd1.92Pt0.08Ge2,3.230
Al2La1,3.229
In0.8Tl0.2,3.223
B1W2,3.220
Th1Ir0.8Os1.2,3.220
Sr1Pd1.94Pt0.06Ge2,3.220
Cr0.1V0.9,3.210
Y0.5Lu0.5Ir4B4,3.210
Co0.5Ni0.5Zr2,3.210
Cr0.1V0.9,3.210
Si0.132Zr0.868,3.210
Lu1Ni1B0.8C1.2,3.200
Ca1Cu0.25Si1.7,3.200
S2Ta1,3.200
Cd1C1Ni3,3.200
Y4Rh6Sn19,3.200
Lu4Ir6Sn19,3.200
In1Te1,3.200
Au0.33La0.67,3.200
Bi3Rh1,3.200
C1Ir1Mo3,3.200
H1.33N0.33O3W1,3.200
Pt1V3,3.200
Mo5S6Zn1,3.200
In1Mg2,3.200
Bi3Rh1,3.200
Si2Th1,3.200
Tm1Ni1.91Co0.18B2C1,3.200
La1Ce0Pt1Si1,3.200
La1Os4As12,3.200
K2.9Ba4.9Si46,3.200
Pb1Mo6S4Se4,3.200
Nd1Pt1.5Au0.6B2C1,3.200
Rh0.02Ti0.98,3.200
Hf1Os1As1,3.200
Hf1Os1As1,3.200
Pt0.25V0.75,3.200
Mo1N1,3.200
Tb5Os4Si15,3.200
Tb5Os4Si15,3.200
Pd2Zr1Al1,3.200
La3Pr0.6In1,3.200
Pd2Zr1Al1,3.200
Pd2Hf0.75Y0.25Al1,3.200
In2O3,3.200
Pr1Fe1P1O1,3.200
Sr2Ru1O4,3.200
Cu0.29Bi2Se3,3.200
Lu1.9Sc0.1Ir3Si5,3.200
Sr1Pd1.8Ni0.2Ge2,3.200
Ir0.53Rh0.42Te2,3.200
Ba4Ir8Ge28,3.200
Pb0.445Sn0.445In0.13Te1,3.200
Pr1Bi1S2F0.5O0.5,3.200
Ba1Ag0.3Si1.7,3.200
Ba1Au0.3Si1.7,3.200
Ba1Ag0.2Si1.8,3.200
Bi2.13F0.17S2O0.83,3.200
Zr1Ru1As1,3.200
Zr1Hf1As1,3.200
Lu3Os4Ge13,3.200
Nd1Pd0.77Bi2,3.200
Bi0.9Pb0.1Pd1,3.200
Au1Be1,3.200
Se2Ta1.06,3.200
Ta2Pd1S5,3.200
La0.25Ce0.75Ru2,3.196
Ir0.03Zr0.97,3.190
Li2Pt3B1,3.190
Co0.340Zr0.660,3.180
B1W2,3.180
B1W2,3.180
In0.78Tl0.22,3.180
Ca1Tl2.4Pb0.6,3.180
Pt1V3,3.180
Nb2Pd1S4.25Se0.75,3.180
La0.9Th0.1Ir3,3.180
Ni0.280Zr0.720,3.170
Sr1Ga0.7Si1.3,3.170
Si2Th1,3.160
Si2Th1,3.160
Sr1Ta2S5,3.160
Sn0.025V0.975,3.160
Th1Ir1.2Os0.8,3.160
Sr1Pd1.96Pt0.04Ge2,3.160
Si2Th1,3.160
Y0.9Ca0.1C2,3.150
Ta1Ru1Si1,3.150
Bi4Rh1,3.150
Bi3Rh1,3.150
La1Ni0.95Cu0.05C2,3.150
La3Ru8B6,3.150
Ce0.8Nd0.2Bi1S2F0.7O0.3,3.145
Ba1Ta2S5,3.140
Ba1Ta2S5,3.140
Ba1Ta2S5,3.140
Si2Th1,3.140
Tm1.4Y3.6Rh6Sn18,3.140
Y5Rh6Sn18,3.140
Ba0.95Na0.05Ti2Sb2O1,3.140
In1,3.140
Pt5Th1,3.130
Tm2Fe3Si5,3.130
Hf1P1.45S0.55,3.130
La0.984Lu0.011Tb0.005,3.127
Cr0.74Re0.26,3.120
Co0.376Zr0.624,3.120
B1Ta2,3.120
Ba8Si28Ge18,3.120
Ru0.475V0.525,3.120
Zn1Mo5S6,3.120
Zn1Mo5S6,3.120
H0.59Nb0.72Pd0.28,3.120
Li2Pt3B1,3.120
Sr1Pd2Ge2,3.120
La1Ru2.925Fe0.075Si2,3.120
Sr0.5Ce0.5F1Bi1S1Se1,3.120
Ru0.250Zr0.750,3.110
Pb1S3Ta1,3.110
Pb1Ta1S3,3.110
Zr2Co0.5Ni0.5,3.110
Sn0.672Pb0.168In0.16Te1,3.110
La0.7Sm0.3Bi1S2F0.5O0.5,3.110
La0.7Sm0.3Bi1S2F0.5O0.5,3.110
Pb1Ta1Se2,3.110
Ca1Cu0.25Si1.75,3.100
Ni0.365Zr0.635,3.100
Ce0.013La0.987,3.100
Al1Nb3,3.100
Au1Pb2,3.100
B1Hf1,3.100
Co0.5Ni0.5Zr2,3.100
Cr1,3.100
Cr0.03Sc0.97,3.100
Ge0.6Pd0.4,3.100
Dy1Ni1.99Co0.02B2C1,3.100
Er1Ni1.9Co0.1B2C1,3.100
Rb0.1Li0.05W1O2.85F0.15,3.100
Rh0.03Zr0.97,3.100
Y5Ir4Si10,3.100
Th1Ir0.2Ru1.8,3.100
Y2Pd1Ge3,3.100
Si2Sr1,3.100
Ti2In1C1,3.100
Y1Rh2Si2,3.100
Pd2Zr1In1,3.100
Nd1Fe1P1O1,3.100
La3Rh4Sn13,3.100
K1Fe2As2,3.100
Ni0.05Zr1Te3,3.100
Sr1Pd1.8Ni0.2Ge2,3.100
Lu2Ir2.7Rh0.3Si5,3.100
Lu1.92Sc0.08Ir3Si5,3.100
C1,3.100
La1Bi1S2F0.3O0.77,3.100
La1Bi1S2F0.5O0.5,3.100
La1Ir1As1,3.100
Sr0.55La0.45Bi1S2F1,3.100
La0.75Y0.25F0.5Bi1S2O0.5,3.100
K1Fe2As2,3.100
Sn0.8In0.2Te1,3.100
La3Rh4Sn13,3.100
Bi1.6Pb0.4Pd1,3.100
Sr0.1Bi2Se3,3.100
Zr0.494Ti0.235Ni0.271,3.090
Nb1Se3Sn1,3.090
Sc0.3Y0.7Ir3.6Rh0.4B4,3.090
Cu0.4Bi2Se3,3.090
Pb1.13Ta1S3.13,3.080
Mo0.15Pa0.85,3.080
Au1Th2,3.080
Au1Th2,3.080
Lu1Ir2Rh2B4,3.080
Fe0.025Ti0.975,3.080
Pd0.19Ti0.81,3.080
B3Re7,3.080
La0.71Ce0.29Ir3,3.080
K1Fe2As2,3.075
Ga1,3.070
Nb0.45Rh0.55,3.070
Nb0.9Rh1.1,3.070
Pb1Ta1S3,3.070
Y0.4Lu0.6Ir4B4,3.070
Li2Pd0.48Pt2.52B1,3.070
Ir0.97Pt0.03Te2,3.070
Nb0.5Os0.5,3.070
Pd2Y0.25Tm0.75Sn1,3.060
Ni0.292Zr0.708,3.060
Ni0.228Zr0.772,3.060
La0.85Y0.15,3.060
Y0.6Lu0.4Ir4B4,3.060
La0.85Y0.15,3.060
Sr0.15Bi2Se3,3.060
Na0.2W1O3,3.050
Pd2Lu1Sn1,3.050
B1Mo1.75Ta0.25,3.050
Nb0.5Sb0.25Ti0.25,3.050
Bi1Nb3,3.050
Cu0.7Zn0.3Ir2S4,3.050
U6Fe0.5Co0.5,3.050
Mo0.09Ti0.909,3.050
Th0.9La0.9Ru2,3.050
Ti0.25Nb0.5Sb0.25,3.050
Pd2Lu1Sn1,3.050
Y2Ir3Si5,3.050
H0.46Nb0.69Pd0.31,3.050
Cu0.01Ta1S2,3.050
Ni0.05Ta1S2,3.050
Sr0.15Bi2Se3,3.050
Sr0.15Bi2Se3,3.050
Ir3Th1,3.050
La1Pt1Ge1,3.050
Ta1S0.4Se1.6,3.040
La0.96Nd0.04Pt1Si1,3.040
Y0.2Lu0.8Ir4B4,3.040
Cu1Co1.99Ir0.01S4,3.040
Sr1Pd2Ge2,3.040
Sr0.5La0.5Bi1S2F1,3.040
La0.965Ce0.033Sn3,3.030
Pr0.9Ce0.1Pt4Ge12,3.030
Mo2C1,3.030
As2Cd1Ge1,3.020
Os0.25W0.75,3.020
Lu1Pd2Sn1,3.020
Sn1Nb1Se3,3.020
Pd0.5Au0.5Pb2,3.020
Pt0.33W0.67,3.020
In1Sc1Au2,3.020
Cu0.1Ti1Se2,3.020
Ba1Cu0.2Si1.8,3.020
Eu0.5Ce0.5F1Bi1S1.6Se0.4,3.020
Pd0.01Ta1S2,3.020
Re0.1Mo0.9,3.020
La0.9Ce0.1Ru2,3.012
Pb2Pd1,3.010
Sc0.2Y0.8Ir3.6Rh0.4B4,3.010
Sc0.5Y0.5Ir3.6Rh0.4B4,3.010
La1Bi1S0.6Se1.4F0.5O0.5,3.010
La1.82Sr0.18Cu0.97Co0.03O4,3.000
Bi2Sr2Cu1O6.18,3.000
Sr11Ca10Cu24O41,3.000
Na0.32Co1H2.6O3.3,3.000
La1.84Ce0.16Cu1O4,3.000
Ca1Cu0.25Si1.6,3.000
Sb1.16Ta2S5.16,3.000
Rb0.27W1O2.93,3.000
Rb0.33Ta1S2,3.000
Co1Zr2,3.000
Ni0.241Zr0.759,3.000
Te2Mo6Se6,3.000
Sb1.16S5.16Ta2,3.000
Ag1Bi2,3.000
Au0.5Rh0.4Ti0.91,3.000
B6Nd1,3.000
Ba1,3.000
Co0.5Fe0.5U6,3.000
Fe0.25Ni0.75U6,3.000
Ir0.5Te0.5,3.000
Mo5S6Zn1,3.000
Nb0.85Rh0.15,3.000
Os2Zr1,3.000
Pt1Zr1,3.000
Re24Zr5,3.000
Os2Zr1,3.000
Nb0.85Rh1.15,3.000
Nb2.25V0.75Au1,3.000
Bi2Ir1,3.000
N0.906Zr1,3.000
Os1W3,3.000
Eu1Nd2S5,3.000
La1Ni1C2,3.000
Ho0.93La0.07Ni2B2C1,3.000
Cu0.7Zn0.3Ir2S4,3.000
Mo4P3,3.000
Y2Pd1Ge3,3.000
Y5Ir4Si10,3.000
Mo4P3,3.000
Y1Os4P12,3.000
Ca1Al0.3Ga0.7Si1,3.000
Cu1Co1.9Cr0.1S4,3.000
Mn0.101Ti0.899,3.000
Re0.976W0.024,3.000
Ta0.7V0.3,3.000
Re24Zr5,3.000
As1Ga1,3.000
Zr0.75Pd0.25,3.000
Lu4.98Yb0.02Ir4Si10,3.000
La1Ni1P1O1,3.000
Ba1Ni2P2,3.000
Zn1N1Ni3,3.000
In1N1,3.000
Fe0.05Ta1S2,3.000
Ba1Ni2P2,3.000
La1.875Ba0.125Cu1O4,3.000
Fe1Te1,3.000
Zr0.400Cu0.261Nb0.036Al0.246Ni0.057,3.000
Ca1Ir1Si3,3.000
Zr1Ru0.95Rh0.05P1,3.000
Ce1Bi1S2F0.5O0.5,3.000
La1Bi1S2F0.5O0.5,3.000
Te3Zr1,3.000
K1Fe2As2,3.000
Sr1Pd2Ge2,3.000
K1Fe2As2,3.000
Ir0.5Pt0.5Te2,3.000
Bi3.9Cu0.1S3O4,3.000
Ir0.96Pt0.04Te2,3.000
Ba0.8K0.2Ti2Sb2O1,3.000
Ce0.6Nd0.4F0.5Bi1S2O0.5,3.000
Ba8Si38Al8,3.000
La1Ni1C2,3.000
La1Ni1C2,3.000
La1Bi1S1.4Se0.6F0.5O0.5,3.000
Ce0.6Nd0.4Bi1S2F0.5O0.5,3.000
La3Rh2Sn13,3.000
Ce1Bi3.6Pb0.4Te6,3.000
Ce1Bi3.5Pb0.5Te6,3.000
Ce1Bi3.4Pb0.6Te6,3.000
Ba1Cu0.3Si1.7,3.000
Bi2F0.2S2O0.8,3.000
Co7Y9,3.000
Ce1Bi1S2O1,3.000
La1Ru2.925Fe0.075Si2,3.000
Li1Fe0.981V0.019As1,3.000
Eu0.5La0.5F1Bi1S1.6Se0.4,3.000
Sr0.065Bi2Se3,3.000
Y5Rh6Sn18,3.000
Ce0.6Nd0.4F0.5Bi1S2O0.5,3.000
Y5Rh6Sn18,3.000
Pd0.08Ta1S2,3.000
Ce1Ni1C2,3.000
Eu1Nb2S5,3.000
Pb2Pd1,3.000
Sn1Ta1S2,3.000
Sn1Ta1S2,3.000
Ta1As1,3.000
Nb1Se2,3.000
Ba0.7K0.3Bi1O3,29.900
Dy1Ba1Sr1Cu3O6.7,29.900
Ca0.1Ba1.65La1.25Cu3O7.03,29.900
La1.65Sr0.35Cu0.9Ti0.1O4,29.900
Mg0.89Li0.11B1.88C0.12,29.900
Ba1Fe2As1.5P0.5,29.900
Y1Ba2Cu2.97Zn0.03O6.47,29.800
La1.85Sr0.15Cu0.995Ga0.005O4,29.800
C60Rb3,29.800
La1.8Sr0.2Cu1O4,29.800
La1.8Sr0.2Cu1O4,29.800
La1.84Ba0.16Cu1O4,29.800
Ru0.925Rh0.075Sr2Gd1Cu2O8,29.800
C60Rb3,29.800
Tl0.75K0.25Fe1.84Se2,29.800
Sr1Fe2As1.22P0.78,29.800
La1.89Ce0.11Cu1O4,29.750
Ba0.55K0.45Fe2As2,29.750
La1.887Sr0.113Cu1O4,29.700
La1.92Sr0.08Cu1O4,29.700
La2Cu1O4.047,29.700
Fe0.5Ba1Sr1Yb1Cu2.5O7.432,29.700
Ba0.4K0.6Fe2As2,29.700
La1.85Sr0.15Cu0.9Mg0.1O4,29.600
La1.92Sr0.08Cu1O4,29.600
La0.55Pr1.3Sr0.15Cu1O4,29.600
La1.825Sr0.175Cu0.99Ru0.01O4,29.600
N4H12Na2Cs1C60,29.600
C60Rb3,29.600
C60Rb3,29.600
C60Rb3,29.600
Mg0.8Al0.2B2,29.600
Cs0.8Fe2Se1.96,29.600
Sr1Fe2As1.3P0.7,29.600
C60Rb3,29.550
C60Rb3,29.550
La1.9Sr0.1Cu1O3.98,29.500
Cs3C60,29.500
Ba0.62K0.38Bi1O3,29.500
La1.8Sr0.2Cu1O4,29.500
C60Rb3,29.500
Ba0.62K0.38Bi1O3.1,29.500
La1.8Sr0.2Cu1O4,29.500
La1.885Sr0.115Cu1O4,29.500
La1.795Nd0.08Sr0.125Cu1O4,29.500
C60Rb3,29.500
C60Cs3,29.500
C60Rb3,29.500
Cs1.2Tl2.4C60,29.500
Ru0.7Sn0.3Sr2Eu1Cu2O8,29.500
Eu1Fe2As2,29.500
Ba0.55K0.45Fe2As2,29.500
Mg0.95Fe0.05B2,29.500
K0.8Fe2Se1.96,29.500
Rb0.76Fe1.62Se2,29.500
Nd1Fe1As0.7P0.3F0.1O0.9,29.500
La1.85Sr0.15Cu0.996Fe0.004O4,29.400
La1.9Sr0.1Cu1O4,29.400
Eu1Ba2Cu2.7Co0.3O6.95,29.400
La1.736Nd0.117Ca0.138Ba0.012Cu1O4,29.400
La1.85Sr0.15Cu0.99Zn0.01O4,29.400
La1.736Nd0.114Ca0.138Ba0.012Cu1O4.02,29.400
C60Rb3,29.400
C60Rb3,29.400
C60Rb3,29.400
La1.88Sr0.12Cu1O4,29.400
Ba0.625K0.375Bi1O3,29.400
Ba0.55K0.45Fe2As2,29.400
La1Fe1As1F0.1O0.9,29.400
Ba0.65Na0.35Fe2As2,29.400
Ca8La2Pt3.3Fe9.7As18,29.400
Ba0.7K0.6Bi1O3,29.350
La1.84Ba0.16Cu1O4,29.300
La2Cu0.99Zn0.01O4.099,29.300
La1.9Sr0.1Cu1O4,29.300
La1.89Sr0.11Cu1O4,29.300
La1.91Ba0.09Cu1O4,29.300
La1.885Sr0.115Cu1O4,29.300
La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89,29.300
Ca1K1Fe3.932Ni0.068As4,29.300
La1.89Sr0.11Cu1O3.986,29.200
Y0.55Pr0.45Ba2Cu3O7.01,29.200
Ba0.65K0.35Bi1O3,29.200
La1.9Sr0.1Cu1O4,29.200
La1.889Sr0.111Cu1O4,29.200
Ru0.925Ti0.075Sr2Gd1Cu2O8,29.200
Mg1B1.7C0.3,29.200
Eu1.007La0.793Sr0.2Cu1O4,29.200
Cs0.8Fe1.7Se2,29.200
Cs0.8Fe2Se2,29.200
Pr1Fe1As0.8P0.2F0.1O0.9,29.200
La1.9Sr0.1Cu1O4,29.100
La1.875Ba0.025Sr0.1Cu1O4,29.100
Ba0.63K0.37Bi1O3,29.100
La1.81Sr0.19Cu1O4,29.100
Ba0.6K0.4Bi1O3,29.100
La2Cu1O4.054,29.100
Mg0.8Al0.2B2,29.100
La1.9Ba0.1Cu1O4,29.100
La1.89Ba0.11Cu1O4,29.100
La1.85Ba0.15Cu1O4,29.100
La1.88Sr0.12Cu1O4,29.100
Ba1Fe2As1.36P0.64,29.100
La0.8Y0.2Fe0.995Mn0.005As1F0.11O0.89,29.100
Y1Ba2Cu2.76Zn0.24O7,29.050
Sr0.2La1.8Cu0.99Zn0.01O4,29.000
Ba0.6K0.4Bi1O3,29.000
La1.8Ba0.2Cu1O4,29.000
La1.85Ba0.15Cu1O4,29.000
La1.898Ba0.102Cu1O4,29.000
La1.858Ba0.142Cu1O4,29.000
Rb3C60,29.000
C60Rb2,29.000
C60Rb4,29.000
Y1Sr2Cu2.65Mo0.35O7.2,29.000
Dy2Ba4Cu7O14.61,29.000
Y1Ba2Cu2.9Ni0.1O6.71,29.000
Bi1.95Sr1.65La0.4Cu1F0.4O5.8,29.000
Nd1Ba2Cu3O6.67,29.000
Ba0.63K0.37Bi1O3,29.000
La1.736Nd0.116Ba0.15Cu1O4,29.000
Bi0.132Mo0.198Cu2.67Sr2Y1O7.2,29.000
Ba0.6K0.4Bi1O3,29.000
Y0.3Pr0.7Ba2Cu4O8,29.000
La1.84Sr0.16Cu0.99Co0.01O4,29.000
Sm1Ba2Cu2.9Zn0.1O6.83,29.000
La1.9Sr0.1Cu1O4,29.000
La1.83Sr0.17Cu0.99Ni0.01O4,29.000
La1.78Sr0.22Cu1O4,29.000
La1.81Sr0.19Cu0.995Zn0.005O4,29.000
La1.9Sr0.1Cu1O4,29.000
La1.9Sr0.1Cu1O4.01,29.000
La1.8Sr0.2Cu1O3.95,29.000
La1.91Sr0.09Cu1O4,29.000
La1.736Nd0.116Ba0.15Cu1O4.03,29.000
Eu0.6Pr0.4Ba1.6Sr0.4Cu3O7,29.000
Eu1Ba1.4Pr0.3Sr0.3Cu3O6.92,29.000
Ba0.644K0.356Bi1O3,29.000
Ba0.6K0.4Bi1O2.977,29.000
La1.82Sr0.18Cu0.97Fe0.03O4,29.000
Ba0.6Rb0.4Bi1O3,29.000
La1.8Sr0.2Cu1O4,29.000
La1.65Nd0.2Sr0.15Cu1O4,29.000
C60Rb3,29.000
C60Rb3,29.000
C60Rb3,29.000
C60Rb2,29.000
C60Rb4,29.000
Cs3Hg3.3C60,29.000
Mg0.8Al0.2B2,29.000
La1.92Ce0.08Cu1O4,29.000
La1.89Ce0.11Cu1O4,29.000
La1.92Ba0.08Cu1O4,29.000
La1.875Ba0.125Cu1O4,29.000
La1.85Sr0.15Cu0.99Ni0.01O4,29.000
Ba1Fe2As2,29.000
Eu1Fe2As2,29.000
Ca1Fe1As1F1,29.000
La1.67Sr0.33Cu0.94Co0.06O4,29.000
Fe2As2Sr4Mg0.6Ti1.4O6,29.000
Eu1Fe2As1.6P0.4,29.000
K0.86Fe2Se1.82,29.000
Ca1,29.000
Cs0.86Fe1.66Se2,29.000
Eu1Fe2As1.58P0.42,29.000
La1Fe1As1H0.35,29.000
Sm1Fe1As1F0.2O0.8,29.000
Eu1Fe2As2,29.000
Ca1Fe1As1F0.8H0.2,29.000
La1Fe1As1F0.11O0.89,29.000
Th1Fe1As1,29.000
Cs1Eu1Fe4As4,28.700
Cs1Eu1Fe4As4,28.700
La1.87Sr0.13Cu0.998Zn0.003O4,28.920
Ba0.6K0.4Bi1O3,28.900
Tm0.5Pr0.5Ba2Cu3O6.95,28.900
La1.9Sr0.1Cu1H0.1O4,28.900
Ca0.941Pr0.059Fe2As2,28.900
La1.91Ba0.09Cu1O4,28.800
La1.84Ba0.16Cu1O4,28.800
Sm1La0.8Sr0.2Cu1O3.95,28.800
La1.84Sr0.16Cu0.99Zn0.01O4,28.800
Ba0.584K0.416Bi1O3,28.800
Mg1B1.8C0.2,28.800
Ba1Fe2As1.34P0.66,28.800
Ca1Fe2As1.83P0.17,28.800
Pb0.6Cu1Sr0.8La1.2O5.06,28.700
La1.78Sr0.22Cu1O4,28.700
La1.85Sr0.15Cu0.993Zn0.007O4,28.700
Eu0.56K0.44Fe2As2,28.700
Ba0.4K0.6Fe2As2,28.700
Ba0.4Na0.6Fe2As2,28.700
La1Fe1As1H0.08O0.92,28.700
Eu1Fe1.4As2P0.6,28.700
Ba0.4Na0.6Fe2As2,28.700
La1.85Sr0.15Cu1O4,28.600
La1.85Sr0.15Cu1O4,28.600
C60Rb3,28.600
Er0.5Pr0.5Ba2Cu3O7,28.600
Ba0.6K0.4Bi1O3,28.600
La1.8Sr0.2Cu0.995Zn0.005O4,28.600
C60Rb3,28.600
C60Rb3,28.600
Mg0.7Zn0.15Al0.15B2,28.600
Ba1Fe2As2,28.600
La1Fe1As1F0.11O0.89,28.600
La1.81Sr0.19Cu0.94Fe0.06O4,28.600
La1Fe1As0.9Sb0.1F0.2O0.8,28.600
La1.9Sr0.1Cu1O4,28.500
Y1Ba2Cu2.9Fe0.1O6.7,28.500
Ba0.6K0.4Bi1O3,28.500
Y0.5Pr0.5Ba2Cu3O7,28.500
Ca1.5Na0.5Cu1Cl2O2,28.500
La1.85Sr0.09Ca0.034Ba0.026Cu1O4,28.500
La1.9Sr0.1Cu1O4,28.500
Y0.7Pr0.3Ba2Cu3O6.6,28.500
Ba0.64K0.36Bi1O3,28.500
La1.9Sr0.1Cu1O4,28.500
La1.845Nd0.04Sr0.115Cu1O4,28.500
Bi2Sr1.43La0.57Cu1O6,28.500
La1.891Ce0.109Cu1O4,28.500
C60Rb3,28.500
Mg0.9Li0.1B1.82C0.18,28.500
La1.85Sr0.15Cu0.992Zn0.008O4,28.500
La1Fe1As1F0.1O0.9,28.500
La1Fe1As1F0.11O0.89,28.500
Y1Ba2Cu3.88Ni0.12O8,28.500
Ba0.75K0.25Fe2As2,28.500
La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89,28.500
Bi1.5Pb0.5Sr1.6La0.4Cu1O6.055,28.400
La1.88Sr0.125Cu0.97O4,28.400
C60Rb3,28.400
La1.875Ba0.125Cu1O4,28.400
Gd1Sr2Ru0.8Cu2.2O8,28.400
La1.76Sr0.2Ho0.04Cu1O4,28.400
C60Rb3,28.400
Ru0.9Sn0.1Sr2Eu1Cu2O8,28.400
La1Fe1As1O0.7,28.400
Ba0.5K0.5Fe1.96Mn0.04As2,28.400
La1.69Sr0.31Cu0.94Fe0.06O4,28.400
La1Fe1As1O0.7,28.400
Tl0.63K0.37Fe1.78Se2,28.400
Ca8.77Nd1.23Pt3Fe10As18,28.400
Cs1Ca2Fe4As4F2,28.310
La1.825Ba0.175Cu1O4,28.300
Ca0.3Ba1.45La1.25Cu3O7,28.300
Ba0.63K0.37Bi1O3,28.300
La1.82Sr0.18Cu0.99Ru0.01O4,28.300
Mg1B1.5C0.5,28.300
La1Fe1As1O0.85,28.300
Ba0.75K0.25Fe2As2,28.300
La1.79Sr0.21Cu0.94Ni0.06O4,28.300
K0.8Fe2Se2,28.300
K0.8Fe2Se2,28.300
Y0.5Pr0.5Ba2Cu3O6.95,28.200
Ba0.6K0.4Fe2As2,28.200
Ca4Al2Fe2As2O6,28.200
Ca0.9La0.1Fe1As1H1,28.200
Cs1Ca2Fe4As4F2,28.200
Ca1K1Fe3.932Ni0.068As4,28.200
Bi1.5Pb0.5Sr1.6La0.4Cu1O6.044,28.100
Y1Ba1.8La0.2Cu3O6.6,28.100
Y0.9Ca0.1Ba2Cu3O6.3,28.100
Pb0.6Cu1Sr0.8La1.2O5.28,28.100
Pb0.5Cu1Sr0.9La1.1O5.16,28.100
La1.78Sr0.22Cu1O4,28.100
Mg0.94Ir0.06B2,28.100
Ca0.81La0.19Fe1As2,28.100
Ca8.41Nd1.59Pt3Fe10As18,28.100
Ba0.15La1.85Cu1O4,28.000
Y2La1Ba3Cu6O14.17,28.000
La2Cu1O4.13,28.000
Y1Ba2Cu3O6.3,28.000
Ba0.77K0.23Bi1O3,28.000
La1.85Ba0.15Cu1O4,28.000
Ba0.6K0.4Bi1O3,28.000
Bi1.4Pb0.6Sr1.6La0.4Cu1O6.068,28.000
La2Cu1O4,28.000
Ba0.6K0.4Bi1O3,28.000
La1Ba1Ca1Cu2.7Ni0.3O6.848,28.000
C60Rb3,28.000
Y1Sr2Cu2.7W0.3O6.9,28.000
Nd2Cu1F0.3O3.7,28.000
La1.82Sr0.18Cu1O3.972,28.000
Eu1.4Ba1.6Cu3O7.16,28.000
La1.9Sr0.1Cu1O4,28.000
La1.929Na0.071Cu1O4,28.000
Bi1.95Sr1.85Pr0.2Cu1O4,28.000
La1.8Sr0.2Cu1O4,28.000
Ba1K1Bi1O3,28.000
Y0.8Ca0.2Sr1.5Ba0.5Cu2.8Cr0.2O7,28.000
Ba0.6K0.4Bi1O3,28.000
La1.8Sr0.2Cu1O4,28.000
Ca1La1Ba1Cu2.88Fe0.12O7,28.000
Pb0.6Cu1Sr1.1La0.9O5.18,28.000
Pb0.5Cu1Sr1La1O5.15,28.000
Pb0.5Cu1Sr0.8La1.2O5.16,28.000
La0.6Pr0.6Ba1Ca1Cu3O7,28.000
Pb0.5Tl0.5Sr4Cu2C0.7N0.3O10,28.000
La1.8Sr0.2Cu1O4,28.000
